,Unnamed: 0,site_id,well_id,cell_type,dataset,experiment,plate,well,site,well_type,sirna,sirna_id
55206,97028,HUVEC-15_2_L08_1,HUVEC-15_2_L08,HUVEC,train,HUVEC-15,2,L08,1,treatment,s200483,969
55207,97029,HUVEC-15_2_L08_2,HUVEC-15_2_L08,HUVEC,train,HUVEC-15,2,L08,2,treatment,s200483,969
55208,97030,HUVEC-15_2_L09_1,HUVEC-15_2_L09,HUVEC,train,HUVEC-15,2,L09,1,treatment,s18527,648
55209,97031,HUVEC-15_2_L09_2,HUVEC-15_2_L09,HUVEC,train,HUVEC-15,2,L09,2,treatment,s18527,648
55210,97032,HUVEC-15_2_L10_1,HUVEC-15_2_L10,HUVEC,train,HUVEC-15,2,L10,1,treatment,s18019,940
55211,97033,HUVEC-15_2_L10_2,HUVEC-15_2_L10,HUVEC,train,HUVEC-15,2,L10,2,treatment,s18019,940
55212,97034,HUVEC-15_2_L11_1,HUVEC-15_2_L11,HUVEC,train,HUVEC-15,2,L11,1,treatment,s20226,658
55213,97035,HUVEC-15_2_L11_2,HUVEC-15_2_L11,HUVEC,train,HUVEC-15,2,L11,2,treatment,s20226,658
55214,97036,HUVEC-15_2_L12_1,HUVEC-15_2_L12,HUVEC,train,HUVEC-15,2,L12,1,treatment,s19295,802
55215,97037,HUVEC-15_2_L12_2,HUVEC-15_2_L12,HUVEC,train,HUVEC-15,2,L12,2,treatment,s19295,802
55216,97038,HUVEC-15_2_L13_1,HUVEC-15_2_L13,HUVEC,train,HUVEC-15,2,L13,1,treatment,s17664,570
55217,97039,HUVEC-15_2_L13_2,HUVEC-15_2_L13,HUVEC,train,HUVEC-15,2,L13,2,treatment,s17664,570
55218,97040,HUVEC-15_2_L14_1,HUVEC-15_2_L14,HUVEC,train,HUVEC-15,2,L14,1,treatment,s18836,863
55219,97041,HUVEC-15_2_L14_2,HUVEC-15_2_L14,HUVEC,train,HUVEC-15,2,L14,2,treatment,s18836,863
55220,97042,HUVEC-15_2_L15_1,HUVEC-15_2_L15,HUVEC,train,HUVEC-15,2,L15,1,treatment,s18914,942
55221,97043,HUVEC-15_2_L15_2,HUVEC-15_2_L15,HUVEC,train,HUVEC-15,2,L15,2,treatment,s18914,942
55222,97044,HUVEC-15_2_L16_1,HUVEC-15_2_L16,HUVEC,train,HUVEC-15,2,L16,1,treatment,s225438,926
55223,97045,HUVEC-15_2_L16_2,HUVEC-15_2_L16,HUVEC,train,HUVEC-15,2,L16,2,treatment,s225438,926
55224,97046,HUVEC-15_2_L17_1,HUVEC-15_2_L17,HUVEC,train,HUVEC-15,2,L17,1,treatment,s19486,848
55225,97047,HUVEC-15_2_L17_2,HUVEC-15_2_L17,HUVEC,train,HUVEC-15,2,L17,2,treatment,s19486,848
55226,97048,HUVEC-15_2_L18_1,HUVEC-15_2_L18,HUVEC,train,HUVEC-15,2,L18,1,treatment,s225422,1071
55227,97049,HUVEC-15_2_L18_2,HUVEC-15_2_L18,HUVEC,train,HUVEC-15,2,L18,2,treatment,s225422,1071
55228,97050,HUVEC-15_2_L19_1,HUVEC-15_2_L19,HUVEC,train,HUVEC-15,2,L19,1,treatment,s19160,512
55229,97051,HUVEC-15_2_L19_2,HUVEC-15_2_L19,HUVEC,train,HUVEC-15,2,L19,2,treatment,s19160,512
55230,97052,HUVEC-15_2_L20_1,HUVEC-15_2_L20,HUVEC,train,HUVEC-15,2,L20,1,treatment,s19804,1014
55231,97053,HUVEC-15_2_L20_2,HUVEC-15_2_L20,HUVEC,train,HUVEC-15,2,L20,2,treatment,s19804,1014
55232,97054,HUVEC-15_2_L21_1,HUVEC-15_2_L21,HUVEC,train,HUVEC-15,2,L21,1,treatment,s19391,387
55233,97055,HUVEC-15_2_L21_2,HUVEC-15_2_L21,HUVEC,train,HUVEC-15,2,L21,2,treatment,s19391,387
55234,97056,HUVEC-15_2_L22_1,HUVEC-15_2_L22,HUVEC,train,HUVEC-15,2,L22,1,treatment,s18310,809
55235,97057,HUVEC-15_2_L22_2,HUVEC-15_2_L22,HUVEC,train,HUVEC-15,2,L22,2,treatment,s18310,809
55236,97058,HUVEC-15_2_L23_1,HUVEC-15_2_L23,HUVEC,train,HUVEC-15,2,L23,1,treatment,s18823,1057
55237,97059,HUVEC-15_2_L23_2,HUVEC-15_2_L23,HUVEC,train,HUVEC-15,2,L23,2,treatment,s18823,1057
55238,97060,HUVEC-15_2_M02_1,HUVEC-15_2_M02,HUVEC,train,HUVEC-15,2,M02,1,treatment,s18652,516
55239,97061,HUVEC-15_2_M02_2,HUVEC-15_2_M02,HUVEC,train,HUVEC-15,2,M02,2,treatment,s18652,516
55240,97062,HUVEC-15_2_M03_1,HUVEC-15_2_M03,HUVEC,train,HUVEC-15,2,M03,1,positive_control,s501342,1129
55241,97063,HUVEC-15_2_M03_2,HUVEC-15_2_M03,HUVEC,train,HUVEC-15,2,M03,2,positive_control,s501342,1129
55242,97064,HUVEC-15_2_M04_1,HUVEC-15_2_M04,HUVEC,train,HUVEC-15,2,M04,1,treatment,s19103,65
55243,97065,HUVEC-15_2_M04_2,HUVEC-15_2_M04,HUVEC,train,HUVEC-15,2,M04,2,treatment,s19103,65
55244,97066,HUVEC-15_2_M05_1,HUVEC-15_2_M05,HUVEC,train,HUVEC-15,2,M05,1,treatment,s19984,510
55245,97067,HUVEC-15_2_M05_2,HUVEC-15_2_M05,HUVEC,train,HUVEC-15,2,M05,2,treatment,s19984,510
55246,97068,HUVEC-15_2_M06_1,HUVEC-15_2_M06,HUVEC,train,HUVEC-15,2,M06,1,treatment,s20053,919
55247,97069,HUVEC-15_2_M06_2,HUVEC-15_2_M06,HUVEC,train,HUVEC-15,2,M06,2,treatment,s20053,919
55248,97070,HUVEC-15_2_M07_1,HUVEC-15_2_M07,HUVEC,train,HUVEC-15,2,M07,1,positive_control,s14729,1113
55249,97071,HUVEC-15_2_M07_2,HUVEC-15_2_M07,HUVEC,train,HUVEC-15,2,M07,2,positive_control,s14729,1113
55250,97072,HUVEC-15_2_M08_1,HUVEC-15_2_M08,HUVEC,train,HUVEC-15,2,M08,1,treatment,s18493,197
55251,97073,HUVEC-15_2_M08_2,HUVEC-15_2_M08,HUVEC,train,HUVEC-15,2,M08,2,treatment,s18493,197
55252,97074,HUVEC-15_2_M09_1,HUVEC-15_2_M09,HUVEC,train,HUVEC-15,2,M09,1,treatment,s19355,382
55253,97075,HUVEC-15_2_M09_2,HUVEC-15_2_M09,HUVEC,train,HUVEC-15,2,M09,2,treatment,s19355,382
55254,97076,HUVEC-15_2_M10_1,HUVEC-15_2_M10,HUVEC,train,HUVEC-15,2,M10,1,treatment,s19199,679
55255,97077,HUVEC-15_2_M10_2,HUVEC-15_2_M10,HUVEC,train,HUVEC-15,2,M10,2,treatment,s19199,679
55256,97078,HUVEC-15_2_M11_1,HUVEC-15_2_M11,HUVEC,train,HUVEC-15,2,M11,1,positive_control,s18582,1116
55257,97079,HUVEC-15_2_M11_2,HUVEC-15_2_M11,HUVEC,train,HUVEC-15,2,M11,2,positive_control,s18582,1116
55258,97080,HUVEC-15_2_M12_1,HUVEC-15_2_M12,HUVEC,train,HUVEC-15,2,M12,1,treatment,s19603,490
55259,97081,HUVEC-15_2_M12_2,HUVEC-15_2_M12,HUVEC,train,HUVEC-15,2,M12,2,treatment,s19603,490
55260,97082,HUVEC-15_2_M13_1,HUVEC-15_2_M13,HUVEC,train,HUVEC-15,2,M13,1,treatment,s18088,578
55261,97083,HUVEC-15_2_M13_2,HUVEC-15_2_M13,HUVEC,train,HUVEC-15,2,M13,2,treatment,s18088,578
55262,97084,HUVEC-15_2_M14_1,HUVEC-15_2_M14,HUVEC,train,HUVEC-15,2,M14,1,treatment,s19909,34
55263,97085,HUVEC-15_2_M14_2,HUVEC-15_2_M14,HUVEC,train,HUVEC-15,2,M14,2,treatment,s19909,34
55264,97086,HUVEC-15_2_M15_1,HUVEC-15_2_M15,HUVEC,train,HUVEC-15,2,M15,1,positive_control,s501339,1128
55265,97087,HUVEC-15_2_M15_2,HUVEC-15_2_M15,HUVEC,train,HUVEC-15,2,M15,2,positive_control,s501339,1128
55266,97088,HUVEC-15_2_M16_1,HUVEC-15_2_M16,HUVEC,train,HUVEC-15,2,M16,1,treatment,s19753,337
55267,97089,HUVEC-15_2_M16_2,HUVEC-15_2_M16,HUVEC,train,HUVEC-15,2,M16,2,treatment,s19753,337
55268,97090,HUVEC-15_2_M17_1,HUVEC-15_2_M17,HUVEC,train,HUVEC-15,2,M17,1,treatment,s18697,916
55269,97091,HUVEC-15_2_M17_2,HUVEC-15_2_M17,HUVEC,train,HUVEC-15,2,M17,2,treatment,s18697,916
55270,97092,HUVEC-15_2_M18_1,HUVEC-15_2_M18,HUVEC,train,HUVEC-15,2,M18,1,treatment,s19037,362
55271,97093,HUVEC-15_2_M18_2,HUVEC-15_2_M18,HUVEC,train,HUVEC-15,2,M18,2,treatment,s19037,362
55272,97094,HUVEC-15_2_M19_1,HUVEC-15_2_M19,HUVEC,train,HUVEC-15,2,M19,1,positive_control,s501392,1132
55273,97095,HUVEC-15_2_M19_2,HUVEC-15_2_M19,HUVEC,train,HUVEC-15,2,M19,2,positive_control,s501392,1132
55274,97096,HUVEC-15_2_M20_1,HUVEC-15_2_M20,HUVEC,train,HUVEC-15,2,M20,1,treatment,s20664,970
55275,97097,HUVEC-15_2_M20_2,HUVEC-15_2_M20,HUVEC,train,HUVEC-15,2,M20,2,treatment,s20664,970
55276,97098,HUVEC-15_2_M21_1,HUVEC-15_2_M21,HUVEC,train,HUVEC-15,2,M21,1,treatment,s20555,322
55277,97099,HUVEC-15_2_M21_2,HUVEC-15_2_M21,HUVEC,train,HUVEC-15,2,M21,2,treatment,s20555,322
55278,97100,HUVEC-15_2_M22_1,HUVEC-15_2_M22,HUVEC,train,HUVEC-15,2,M22,1,positive_control,s7128,1136
55279,97101,HUVEC-15_2_M22_2,HUVEC-15_2_M22,HUVEC,train,HUVEC-15,2,M22,2,positive_control,s7128,1136
55280,97102,HUVEC-15_2_M23_1,HUVEC-15_2_M23,HUVEC,train,HUVEC-15,2,M23,1,treatment,s19648,944
55281,97103,HUVEC-15_2_M23_2,HUVEC-15_2_M23,HUVEC,train,HUVEC-15,2,M23,2,treatment,s19648,944
55282,97104,HUVEC-15_2_N02_1,HUVEC-15_2_N02,HUVEC,train,HUVEC-15,2,N02,1,treatment,s18974,617
55283,97105,HUVEC-15_2_N02_2,HUVEC-15_2_N02,HUVEC,train,HUVEC-15,2,N02,2,treatment,s18974,617
55284,97106,HUVEC-15_2_N03_1,HUVEC-15_2_N03,HUVEC,train,HUVEC-15,2,N03,1,treatment,s19489,936
55285,97107,HUVEC-15_2_N03_2,HUVEC-15_2_N03,HUVEC,train,HUVEC-15,2,N03,2,treatment,s19489,936
55286,97108,HUVEC-15_2_N04_1,HUVEC-15_2_N04,HUVEC,train,HUVEC-15,2,N04,1,treatment,s225436,453
55287,97109,HUVEC-15_2_N04_2,HUVEC-15_2_N04,HUVEC,train,HUVEC-15,2,N04,2,treatment,s225436,453
55288,97110,HUVEC-15_2_N05_1,HUVEC-15_2_N05,HUVEC,train,HUVEC-15,2,N05,1,treatment,s228501,142
55289,97111,HUVEC-15_2_N05_2,HUVEC-15_2_N05,HUVEC,train,HUVEC-15,2,N05,2,treatment,s228501,142
55290,97112,HUVEC-15_2_N06_1,HUVEC-15_2_N06,HUVEC,train,HUVEC-15,2,N06,1,treatment,s19289,449
55291,97113,HUVEC-15_2_N06_2,HUVEC-15_2_N06,HUVEC,train,HUVEC-15,2,N06,2,treatment,s19289,449
55292,97114,HUVEC-15_2_N07_1,HUVEC-15_2_N07,HUVEC,train,HUVEC-15,2,N07,1,treatment,s20471,365
55293,97115,HUVEC-15_2_N07_2,HUVEC-15_2_N07,HUVEC,train,HUVEC-15,2,N07,2,treatment,s20471,365
55294,97116,HUVEC-15_2_N08_1,HUVEC-15_2_N08,HUVEC,train,HUVEC-15,2,N08,1,treatment,s19849,401
55295,97117,HUVEC-15_2_N08_2,HUVEC-15_2_N08,HUVEC,train,HUVEC-15,2,N08,2,treatment,s19849,401
55296,97118,HUVEC-15_2_N09_1,HUVEC-15_2_N09,HUVEC,train,HUVEC-15,2,N09,1,treatment,s18881,977
55297,97119,HUVEC-15_2_N09_2,HUVEC-15_2_N09,HUVEC,train,HUVEC-15,2,N09,2,treatment,s18881,977
55298,97120,HUVEC-15_2_N10_1,HUVEC-15_2_N10,HUVEC,train,HUVEC-15,2,N10,1,treatment,s18100,244
55299,97121,HUVEC-15_2_N10_2,HUVEC-15_2_N10,HUVEC,train,HUVEC-15,2,N10,2,treatment,s18100,244
55300,97122,HUVEC-15_2_N11_1,HUVEC-15_2_N11,HUVEC,train,HUVEC-15,2,N11,1,treatment,s20435,122
55301,97123,HUVEC-15_2_N11_2,HUVEC-15_2_N11,HUVEC,train,HUVEC-15,2,N11,2,treatment,s20435,122
55302,97124,HUVEC-15_2_N12_1,HUVEC-15_2_N12,HUVEC,train,HUVEC-15,2,N12,1,treatment,s19939,989
55303,97125,HUVEC-15_2_N12_2,HUVEC-15_2_N12,HUVEC,train,HUVEC-15,2,N12,2,treatment,s19939,989
55304,97126,HUVEC-15_2_N13_1,HUVEC-15_2_N13,HUVEC,train,HUVEC-15,2,N13,1,treatment,s19148,465
55305,97127,HUVEC-15_2_N13_2,HUVEC-15_2_N13,HUVEC,train,HUVEC-15,2,N13,2,treatment,s19148,465
55306,97128,HUVEC-15_2_N14_1,HUVEC-15_2_N14,HUVEC,train,HUVEC-15,2,N14,1,treatment,s19121,237
55307,97129,HUVEC-15_2_N14_2,HUVEC-15_2_N14,HUVEC,train,HUVEC-15,2,N14,2,treatment,s19121,237
55308,97130,HUVEC-15_2_N15_1,HUVEC-15_2_N15,HUVEC,train,HUVEC-15,2,N15,1,treatment,s17957,525
55309,97131,HUVEC-15_2_N15_2,HUVEC-15_2_N15,HUVEC,train,HUVEC-15,2,N15,2,treatment,s17957,525
55310,97132,HUVEC-15_2_N16_1,HUVEC-15_2_N16,HUVEC,train,HUVEC-15,2,N16,1,treatment,s19582,807
55311,97133,HUVEC-15_2_N16_2,HUVEC-15_2_N16,HUVEC,train,HUVEC-15,2,N16,2,treatment,s19582,807
55312,97134,HUVEC-15_2_N17_1,HUVEC-15_2_N17,HUVEC,train,HUVEC-15,2,N17,1,treatment,s17861,335
55313,97135,HUVEC-15_2_N17_2,HUVEC-15_2_N17,HUVEC,train,HUVEC-15,2,N17,2,treatment,s17861,335
55314,97136,HUVEC-15_2_N18_1,HUVEC-15_2_N18,HUVEC,train,HUVEC-15,2,N18,1,treatment,s18658,39
55315,97137,HUVEC-15_2_N18_2,HUVEC-15_2_N18,HUVEC,train,HUVEC-15,2,N18,2,treatment,s18658,39
55316,97138,HUVEC-15_2_N19_1,HUVEC-15_2_N19,HUVEC,train,HUVEC-15,2,N19,1,treatment,s20724,990
55317,97139,HUVEC-15_2_N19_2,HUVEC-15_2_N19,HUVEC,train,HUVEC-15,2,N19,2,treatment,s20724,990
55318,97140,HUVEC-15_2_N20_1,HUVEC-15_2_N20,HUVEC,train,HUVEC-15,2,N20,1,treatment,s19313,444
55319,97141,HUVEC-15_2_N20_2,HUVEC-15_2_N20,HUVEC,train,HUVEC-15,2,N20,2,treatment,s19313,444
55320,97142,HUVEC-15_2_N21_1,HUVEC-15_2_N21,HUVEC,train,HUVEC-15,2,N21,1,treatment,s19579,583
55321,97143,HUVEC-15_2_N21_2,HUVEC-15_2_N21,HUVEC,train,HUVEC-15,2,N21,2,treatment,s19579,583
55322,97144,HUVEC-15_2_N22_1,HUVEC-15_2_N22,HUVEC,train,HUVEC-15,2,N22,1,treatment,s20208,477
55323,97145,HUVEC-15_2_N22_2,HUVEC-15_2_N22,HUVEC,train,HUVEC-15,2,N22,2,treatment,s20208,477
55324,97146,HUVEC-15_2_N23_1,HUVEC-15_2_N23,HUVEC,train,HUVEC-15,2,N23,1,treatment,s20450,24
55325,97147,HUVEC-15_2_N23_2,HUVEC-15_2_N23,HUVEC,train,HUVEC-15,2,N23,2,treatment,s20450,24
55326,97148,HUVEC-15_2_O02_1,HUVEC-15_2_O02,HUVEC,train,HUVEC-15,2,O02,1,treatment,s19894,1034
55327,97149,HUVEC-15_2_O02_2,HUVEC-15_2_O02,HUVEC,train,HUVEC-15,2,O02,2,treatment,s19894,1034
55328,97150,HUVEC-15_2_O03_1,HUVEC-15_2_O03,HUVEC,train,HUVEC-15,2,O03,1,treatment,s20142,719
55329,97151,HUVEC-15_2_O03_2,HUVEC-15_2_O03,HUVEC,train,HUVEC-15,2,O03,2,treatment,s20142,719
55330,97152,HUVEC-15_2_O04_1,HUVEC-15_2_O04,HUVEC,train,HUVEC-15,2,O04,1,treatment,s18820,686
55331,97153,HUVEC-15_2_O04_2,HUVEC-15_2_O04,HUVEC,train,HUVEC-15,2,O04,2,treatment,s18820,686
55332,97154,HUVEC-15_2_O05_1,HUVEC-15_2_O05,HUVEC,train,HUVEC-15,2,O05,1,treatment,s19492,769
55333,97155,HUVEC-15_2_O05_2,HUVEC-15_2_O05,HUVEC,train,HUVEC-15,2,O05,2,treatment,s19492,769
55334,97156,HUVEC-15_2_O06_1,HUVEC-15_2_O06,HUVEC,train,HUVEC-15,2,O06,1,treatment,s228517,671
55335,97157,HUVEC-15_2_O06_2,HUVEC-15_2_O06,HUVEC,train,HUVEC-15,2,O06,2,treatment,s228517,671
55336,97158,HUVEC-15_2_O07_1,HUVEC-15_2_O07,HUVEC,train,HUVEC-15,2,O07,1,treatment,s18640,168
55337,97159,HUVEC-15_2_O07_2,HUVEC-15_2_O07,HUVEC,train,HUVEC-15,2,O07,2,treatment,s18640,168
55338,97160,HUVEC-15_2_O08_1,HUVEC-15_2_O08,HUVEC,train,HUVEC-15,2,O08,1,treatment,s18583,727
55339,97161,HUVEC-15_2_O08_2,HUVEC-15_2_O08,HUVEC,train,HUVEC-15,2,O08,2,treatment,s18583,727
55340,97162,HUVEC-15_2_O09_1,HUVEC-15_2_O09,HUVEC,train,HUVEC-15,2,O09,1,treatment,s18998,291
55341,97163,HUVEC-15_2_O09_2,HUVEC-15_2_O09,HUVEC,train,HUVEC-15,2,O09,2,treatment,s18998,291
55342,97164,HUVEC-15_2_O10_1,HUVEC-15_2_O10,HUVEC,train,HUVEC-15,2,O10,1,treatment,s20429,422
55343,97165,HUVEC-15_2_O10_2,HUVEC-15_2_O10,HUVEC,train,HUVEC-15,2,O10,2,treatment,s20429,422
55344,97166,HUVEC-15_2_O11_1,HUVEC-15_2_O11,HUVEC,train,HUVEC-15,2,O11,1,treatment,s225427,815
55345,97167,HUVEC-15_2_O11_2,HUVEC-15_2_O11,HUVEC,train,HUVEC-15,2,O11,2,treatment,s225427,815
55346,97168,HUVEC-15_2_O12_1,HUVEC-15_2_O12,HUVEC,train,HUVEC-15,2,O12,1,treatment,s19322,520
55347,97169,HUVEC-15_2_O12_2,HUVEC-15_2_O12,HUVEC,train,HUVEC-15,2,O12,2,treatment,s19322,520
55348,97170,HUVEC-15_2_O13_1,HUVEC-15_2_O13,HUVEC,train,HUVEC-15,2,O13,1,treatment,s18971,816
55349,97171,HUVEC-15_2_O13_2,HUVEC-15_2_O13,HUVEC,train,HUVEC-15,2,O13,2,treatment,s18971,816
55350,97172,HUVEC-15_2_O14_1,HUVEC-15_2_O14,HUVEC,train,HUVEC-15,2,O14,1,treatment,s19154,992
55351,97173,HUVEC-15_2_O14_2,HUVEC-15_2_O14,HUVEC,train,HUVEC-15,2,O14,2,treatment,s19154,992
55352,97174,HUVEC-15_2_O15_1,HUVEC-15_2_O15,HUVEC,train,HUVEC-15,2,O15,1,treatment,s20256,633
55353,97175,HUVEC-15_2_O15_2,HUVEC-15_2_O15,HUVEC,train,HUVEC-15,2,O15,2,treatment,s20256,633
55354,97176,HUVEC-15_2_O16_1,HUVEC-15_2_O16,HUVEC,train,HUVEC-15,2,O16,1,treatment,s18721,1086
55355,97177,HUVEC-15_2_O16_2,HUVEC-15_2_O16,HUVEC,train,HUVEC-15,2,O16,2,treatment,s18721,1086
55356,97178,HUVEC-15_2_O17_1,HUVEC-15_2_O17,HUVEC,train,HUVEC-15,2,O17,1,treatment,s228475,805
55357,97179,HUVEC-15_2_O17_2,HUVEC-15_2_O17,HUVEC,train,HUVEC-15,2,O17,2,treatment,s228475,805
55358,97180,HUVEC-15_2_O18_1,HUVEC-15_2_O18,HUVEC,train,HUVEC-15,2,O18,1,treatment,s19205,491
55359,97181,HUVEC-15_2_O18_2,HUVEC-15_2_O18,HUVEC,train,HUVEC-15,2,O18,2,treatment,s19205,491
55360,97182,HUVEC-15_2_O19_1,HUVEC-15_2_O19,HUVEC,train,HUVEC-15,2,O19,1,treatment,s18887,76
55361,97183,HUVEC-15_2_O19_2,HUVEC-15_2_O19,HUVEC,train,HUVEC-15,2,O19,2,treatment,s18887,76
55362,97184,HUVEC-15_2_O20_1,HUVEC-15_2_O20,HUVEC,train,HUVEC-15,2,O20,1,treatment,s18893,338
55363,97185,HUVEC-15_2_O20_2,HUVEC-15_2_O20,HUVEC,train,HUVEC-15,2,O20,2,treatment,s18893,338
55364,97186,HUVEC-15_2_O21_1,HUVEC-15_2_O21,HUVEC,train,HUVEC-15,2,O21,1,treatment,s18070,53
55365,97187,HUVEC-15_2_O21_2,HUVEC-15_2_O21,HUVEC,train,HUVEC-15,2,O21,2,treatment,s18070,53
55366,97188,HUVEC-15_2_O22_1,HUVEC-15_2_O22,HUVEC,train,HUVEC-15,2,O22,1,treatment,s19202,774
55367,97189,HUVEC-15_2_O22_2,HUVEC-15_2_O22,HUVEC,train,HUVEC-15,2,O22,2,treatment,s19202,774
55368,97190,HUVEC-15_2_O23_1,HUVEC-15_2_O23,HUVEC,train,HUVEC-15,2,O23,1,treatment,s17705,171
55369,97191,HUVEC-15_2_O23_2,HUVEC-15_2_O23,HUVEC,train,HUVEC-15,2,O23,2,treatment,s17705,171
55370,97192,HUVEC-15_3_B02_1,HUVEC-15_3_B02,HUVEC,train,HUVEC-15,3,B02,1,negative_control,EMPTY,1138
55371,97193,HUVEC-15_3_B02_2,HUVEC-15_3_B02,HUVEC,train,HUVEC-15,3,B02,2,negative_control,EMPTY,1138
55372,97194,HUVEC-15_3_B03_1,HUVEC-15_3_B03,HUVEC,train,HUVEC-15,3,B03,1,treatment,s21048,725
55373,97195,HUVEC-15_3_B03_2,HUVEC-15_3_B03,HUVEC,train,HUVEC-15,3,B03,2,treatment,s21048,725
55374,97196,HUVEC-15_3_B04_1,HUVEC-15_3_B04,HUVEC,train,HUVEC-15,3,B04,1,treatment,s20171,822
55375,97197,HUVEC-15_3_B04_2,HUVEC-15_3_B04,HUVEC,train,HUVEC-15,3,B04,2,treatment,s20171,822
55376,97198,HUVEC-15_3_B05_1,HUVEC-15_3_B05,HUVEC,train,HUVEC-15,3,B05,1,treatment,s20705,591
55377,97199,HUVEC-15_3_B05_2,HUVEC-15_3_B05,HUVEC,train,HUVEC-15,3,B05,2,treatment,s20705,591
55378,97200,HUVEC-15_3_B06_1,HUVEC-15_3_B06,HUVEC,train,HUVEC-15,3,B06,1,treatment,s20954,841
55379,97201,HUVEC-15_3_B06_2,HUVEC-15_3_B06,HUVEC,train,HUVEC-15,3,B06,2,treatment,s20954,841
55380,97202,HUVEC-15_3_B07_1,HUVEC-15_3_B07,HUVEC,train,HUVEC-15,3,B07,1,treatment,s21474,205
55381,97203,HUVEC-15_3_B07_2,HUVEC-15_3_B07,HUVEC,train,HUVEC-15,3,B07,2,treatment,s21474,205
55382,97204,HUVEC-15_3_B08_1,HUVEC-15_3_B08,HUVEC,train,HUVEC-15,3,B08,1,treatment,s20785,71
55383,97205,HUVEC-15_3_B08_2,HUVEC-15_3_B08,HUVEC,train,HUVEC-15,3,B08,2,treatment,s20785,71
55384,97206,HUVEC-15_3_B09_1,HUVEC-15_3_B09,HUVEC,train,HUVEC-15,3,B09,1,treatment,s20452,854
55385,97207,HUVEC-15_3_B09_2,HUVEC-15_3_B09,HUVEC,train,HUVEC-15,3,B09,2,treatment,s20452,854
55386,97208,HUVEC-15_3_B10_1,HUVEC-15_3_B10,HUVEC,train,HUVEC-15,3,B10,1,treatment,s21002,1095
55387,97209,HUVEC-15_3_B10_2,HUVEC-15_3_B10,HUVEC,train,HUVEC-15,3,B10,2,treatment,s21002,1095
55388,97210,HUVEC-15_3_B11_1,HUVEC-15_3_B11,HUVEC,train,HUVEC-15,3,B11,1,treatment,s20361,458
55389,97211,HUVEC-15_3_B11_2,HUVEC-15_3_B11,HUVEC,train,HUVEC-15,3,B11,2,treatment,s20361,458
55390,97212,HUVEC-15_3_B12_1,HUVEC-15_3_B12,HUVEC,train,HUVEC-15,3,B12,1,treatment,s21658,904
55391,97213,HUVEC-15_3_B12_2,HUVEC-15_3_B12,HUVEC,train,HUVEC-15,3,B12,2,treatment,s21658,904
55392,97214,HUVEC-15_3_B13_1,HUVEC-15_3_B13,HUVEC,train,HUVEC-15,3,B13,1,treatment,s19957,54
55393,97215,HUVEC-15_3_B13_2,HUVEC-15_3_B13,HUVEC,train,HUVEC-15,3,B13,2,treatment,s19957,54
55394,97216,HUVEC-15_3_B14_1,HUVEC-15_3_B14,HUVEC,train,HUVEC-15,3,B14,1,treatment,s20566,1055
55395,97217,HUVEC-15_3_B14_2,HUVEC-15_3_B14,HUVEC,train,HUVEC-15,3,B14,2,treatment,s20566,1055
55396,97218,HUVEC-15_3_B15_1,HUVEC-15_3_B15,HUVEC,train,HUVEC-15,3,B15,1,treatment,s20830,684
55397,97219,HUVEC-15_3_B15_2,HUVEC-15_3_B15,HUVEC,train,HUVEC-15,3,B15,2,treatment,s20830,684
55398,97220,HUVEC-15_3_B16_1,HUVEC-15_3_B16,HUVEC,train,HUVEC-15,3,B16,1,treatment,s20917,386
55399,97221,HUVEC-15_3_B16_2,HUVEC-15_3_B16,HUVEC,train,HUVEC-15,3,B16,2,treatment,s20917,386
55400,97222,HUVEC-15_3_B17_1,HUVEC-15_3_B17,HUVEC,train,HUVEC-15,3,B17,1,treatment,s20876,128
55401,97223,HUVEC-15_3_B17_2,HUVEC-15_3_B17,HUVEC,train,HUVEC-15,3,B17,2,treatment,s20876,128
55402,97224,HUVEC-15_3_B18_1,HUVEC-15_3_B18,HUVEC,train,HUVEC-15,3,B18,1,treatment,s21733,209
55403,97225,HUVEC-15_3_B18_2,HUVEC-15_3_B18,HUVEC,train,HUVEC-15,3,B18,2,treatment,s21733,209
55404,97226,HUVEC-15_3_B19_1,HUVEC-15_3_B19,HUVEC,train,HUVEC-15,3,B19,1,treatment,s21325,292
55405,97227,HUVEC-15_3_B19_2,HUVEC-15_3_B19,HUVEC,train,HUVEC-15,3,B19,2,treatment,s21325,292
55406,97228,HUVEC-15_3_B20_1,HUVEC-15_3_B20,HUVEC,train,HUVEC-15,3,B20,1,treatment,s20683,156
55407,97229,HUVEC-15_3_B20_2,HUVEC-15_3_B20,HUVEC,train,HUVEC-15,3,B20,2,treatment,s20683,156
55408,97230,HUVEC-15_3_B21_1,HUVEC-15_3_B21,HUVEC,train,HUVEC-15,3,B21,1,treatment,s20894,710
55409,97231,HUVEC-15_3_B21_2,HUVEC-15_3_B21,HUVEC,train,HUVEC-15,3,B21,2,treatment,s20894,710
55410,97232,HUVEC-15_3_B22_1,HUVEC-15_3_B22,HUVEC,train,HUVEC-15,3,B22,1,treatment,s20592,323
55411,97233,HUVEC-15_3_B22_2,HUVEC-15_3_B22,HUVEC,train,HUVEC-15,3,B22,2,treatment,s20592,323
55412,97234,HUVEC-15_3_B23_1,HUVEC-15_3_B23,HUVEC,train,HUVEC-15,3,B23,1,treatment,s20159,906
